precinct,year,race,party,candidate,votes
Bigler Township,2024,Attorney General,DEM,Eugene DePasquale,106
Bigler Township,2024,Attorney General,REP,Dave Sunday,538
Bigler Township,2024,Attorney General,LIB,Robert Cowburn,11
Bigler Township,2024,Attorney General,GRN,Richard L Weiss,8
Bigler Township,2024,Attorney General,CST,Justin L Magill,7
Bigler Township,2024,Attorney General,FWD,Eric L Settle,3
Bigler Township,2024,Auditor General,DEM,Malcolm Kenyatta,110
Bigler Township,2024,Auditor General,REP,Tim DeFoor,531
Bigler Township,2024,Auditor General,LIB,Reece Smith,17
Bigler Township,2024,Auditor General,ASP,Eric K Anton,2
Bigler Township,2024,Auditor General,CST,Bob Goodrich,10
Bigler Township,2024,State Treasurer,DEM,Erin McClelland,128
Bigler Township,2024,State Treasurer,REP,Stacy Garrity,512
Bigler Township,2024,State Treasurer,LIB,Nickolas Ciesielski,19
Bigler Township,2024,State Treasurer,CST,Troy Bowman,4
Bigler Township,2024,State Treasurer,FWD,Chris Foster,2
Bigler Township,2024,Representative in Congress,DEM,Zach Womer,111
Bigler Township,2024,Representative in Congress,REP,Glenn GT Thompson,562
Bigler Township,2024,Senator in the General Assembly,REP,Wayne Langerholc Jr,598
Bigler Township,2024,Representative in the General Assembly 73rd District,REP,Dallas Kephart,635
BLOOM TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,40
BLOOM TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,212
BLOOM TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
BLOOM TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
BLOOM TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,42
BLOOM TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,207
BLOOM TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
BLOOM TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
BLOOM TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,36
BLOOM TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,205
BLOOM TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,3
BLOOM TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,40
BLOOM TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,199
BLOOM TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
BLOOM TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,40
BLOOM TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,202
BLOOM TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
BLOOM TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,39
BLOOM TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,210
BLOOM TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,223
BLOOM TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,227
BOGGS TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,203
BOGGS TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,778
BOGGS TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
BOGGS TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,207
BOGGS TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,742
BOGGS TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,20
BOGGS TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,197
BOGGS TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,752
BOGGS TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
BOGGS TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,191
BOGGS TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,740
BOGGS TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,15
BOGGS TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,197
BOGGS TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,737
BOGGS TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
BOGGS TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,187
BOGGS TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,790
BOGGS TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,857
BOGGS TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,912
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,87
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,526
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,103
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,497
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,10
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,78
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,507
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,,Write-In: SCATTERED,1
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,86
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,508
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,,Write-In: SCATTERED,1
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,92
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,REP,STACY GARRITY,495
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,CST,TROY BOWMAN,4
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,,Write-In: SCATTERED,1
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,84
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,524
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN CONGRESS,,Write-In: SCATTERED,2
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,554
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,,Write-In: SCATTERED,5
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,585
BRADFORD TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,,Write-In: SCATTERED,4
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,173
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,761
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,,Write-In: SCATTERED,1
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,189
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,721
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,19
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,,Write-In: SCATTERED,2
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,151
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,749
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,17
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,165
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,735
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,5
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,162
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,REP,STACY GARRITY,728
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,CST,TROY BOWMAN,7
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,151
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,778
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,,Write-In: SCATTERED,4
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,809
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,,Write-In: SCATTERED,11
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,849
BRADFORD TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,,Write-In: SCATTERED,13
BRADY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,188
BRADY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,767
BRADY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
BRADY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
BRADY TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,203
BRADY TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,737
BRADY TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,13
BRADY TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
BRADY TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,177
BRADY TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,752
BRADY TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
BRADY TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,174
BRADY TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,745
BRADY TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,184
BRADY TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,740
BRADY TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,178
BRADY TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,774
BURNSIDE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,74
BURNSIDE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,467
BURNSIDE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
BURNSIDE TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,86
BURNSIDE TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,449
BURNSIDE TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
BURNSIDE TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,73
BURNSIDE TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,457
BURNSIDE TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
BURNSIDE TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,74
BURNSIDE TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,451
BURNSIDE TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,76
BURNSIDE TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,452
BURNSIDE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,65
BURNSIDE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,477
BURNSIDE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,506
BRADY TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,845
BRADY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,871
BURNSIDE TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,485
BURNSIDE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,506
Chest Township,2024,Presidential Electors,DEM,Kamala D Harris,41
Chest Township,2024,Presidential Electors,REP,Donald J Trump,237
Chest Township,2024,Presidential Electors,LIB,Chase Oliver,0
Chest Township,2024,Presidential Electors,GRN,Jill Stein,1
Chest Township,2024,United States Senator,DEM,Robert P Casey Jr,44
Chest Township,2024,United States Senator,REP,Dave McCormick,219
Chest Township,2024,United States Senator,LIB,John C Thomas,9
Chest Township,2024,United States Senator,GRN,Leila Hazou,0
Chest Township,2024,United States Senator,CST,Marty Selker,3
Chest Township,2024,Attorney General,DEM,Eugene DePasquale,39
Chest Township,2024,Attorney General,REP,Dave Sunday,217
Chest Township,2024,Attorney General,LIB,Robert Cowburn,6
Chest Township,2024,Attorney General,GRN,Richard L Weiss,4
Chest Township,2024,Attorney General,CST,Justin L Magill,6
Chest Township,2024,Auditor General,DEM,Malcolm Kenyatta,41
Chest Township,2024,Auditor General,REP,Tim DeFoor,213
Chest Township,2024,Auditor General,LIB,Reece Smith,3
Chest Township,2024,Auditor General,CST,Bob Goodrich,8
Chest Township,2024,State Treasurer,DEM,Erin McClelland,41
Chest Township,2024,State Treasurer,REP,Stacy Garrity,212
Chest Township,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Chest Township,2024,State Treasurer,CST,Troy Bowman,7
Chest Township,2024,State Treasurer,FWD,Chris Foster,1
Chest Township,2024,Representative in Congress,DEM,Zach Womer,42
Chest Township,2024,Representative in Congress,REP,Glenn GT Thompson,225
Chest Township,2024,Senator in the General Assembly,REP,Wayne Langerholc Jr,245
Chest Township,2024,Representative in the General Assembly 73rd District,REP,Dallas Kephart,258
Cooper Township - 1st Precinct,2024,Presidential Electors,DEM,Kamala D Harris,186
Cooper Township - 1st Precinct,2024,Presidential Electors,REP,Donald J Trump,640
Cooper Township - 1st Precinct,2024,Presidential Electors,LIB,Chase Oliver,4
Cooper Township - 1st Precinct,2024,Presidential Electors,GRN,Jill Stein,4
Cooper Township - 1st Precinct,2024,United States Senator,DEM,Robert P Casey Jr,203
Cooper Township - 1st Precinct,2024,United States Senator,REP,Dave McCormick,614
Cooper Township - 1st Precinct,2024,United States Senator,LIB,John C Thomas,7
Cooper Township - 1st Precinct,2024,United States Senator,GRN,Leila Hazou,7
Cooper Township - 1st Precinct,2024,Attorney General,DEM,Eugene DePasquale,182
Cooper Township - 1st Precinct,2024,Attorney General,REP,Dave Sunday,622
Cooper Township - 1st Precinct,2024,Attorney General,LIB,Robert Cowburn,7
Cooper Township - 1st Precinct,2024,Attorney General,GRN,Richard L Weiss,5
Cooper Township - 1st Precinct,2024,Attorney General,CST,Justin L Magill,4
Cooper Township - 1st Precinct,2024,Auditor General,DEM,Malcolm Kenyatta,169
Cooper Township - 1st Precinct,2024,Auditor General,REP,Tim DeFoor,620
Cooper Township - 1st Precinct,2024,Auditor General,LIB,Reece Smith,13
Cooper Township - 1st Precinct,2024,State Treasurer,DEM,Erin McClelland,184
Cooper Township - 1st Precinct,2024,State Treasurer,REP,Stacy Garrity,612
Cooper Township - 1st Precinct,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Cooper Township - 1st Precinct,2024,Representative in Congress,DEM,Zach Womer,172
Cooper Township - 1st Precinct,2024,Representative in Congress,REP,Glenn GT Thompson,650
Cooper Township - 1st Precinct,2024,Senator in the General Assembly,REP,Wayne Langerholc Jr,706
Cooper Township - 1st Precinct,2024,Representative in the General Assembly 73rd District,REP,Dallas Kephart,756
COOPER TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,106
COOPER TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,468
COOPER TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
COOPER TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
COOPER TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,3
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,113
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,443
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,11
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
COOPER TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,Write-In,SCATTERED,1
COOPER TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,102
COOPER TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,446
COOPER TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
COOPER TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
COOPER TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
COOPER TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,102
COOPER TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,445
COOPER TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
COOPER TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
COOPER TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,109
COOPER TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,REP,STACY GARRITY,435
COOPER TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,9
COOPER TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,CST,TROY BOWMAN,7
COOPER TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,107
COOPER TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,465
COOPER TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,Write-In,SCATTERED,1
COOPER TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,509
COOPER TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,6
COOPER TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,536
COOPER TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,6
COVINGTON TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,51
COVINGTON TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,266
COVINGTON TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
COVINGTON TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
COVINGTON TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,62
COVINGTON TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,254
COVINGTON TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
COVINGTON TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
COVINGTON TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
COVINGTON TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,46
COVINGTON TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,267
COVINGTON TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
COVINGTON TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
COVINGTON TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,48
COVINGTON TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,257
COVINGTON TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
COVINGTON TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
COVINGTON TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
COVINGTON TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,49
COVINGTON TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,255
COVINGTON TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
COVINGTON TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,4
COVINGTON TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,44
COVINGTON TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,271
COVINGTON TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,Write-In,SCATTERED,2
COVINGTON TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,281
COVINGTON TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,1
COVINGTON TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,301
COVINGTON TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,1
DECATUR TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,141
DECATUR TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,667
DECATUR TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
DECATUR TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
DECATUR TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,1
DECATUR TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,159
DECATUR TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,637
