precinct,year,race,party,candidate,votes
MIDDLESEX 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,44
MIDDLESEX 1,2024,STATE TREASURER,CST,TROY BOWMAN,10
MIDDLESEX 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,10
MIDDLESEX 1,2024,STATE TREASURER,Write-In Totals,,0
MIDDLESEX 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,827
MIDDLESEX 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,1663
MIDDLESEX 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In Totals,,2
MIDDLESEX 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,DEM,RICK CHRISTIE,688
MIDDLESEX 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,REP,BARB GLEIM,1784
MIDDLESEX 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,Write-In Totals,,10
MIDDLESEX 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,536
MIDDLESEX 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,804
MIDDLESEX 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
MIDDLESEX 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,5
MIDDLESEX 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,5
MIDDLESEX 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,520
MIDDLESEX 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,790
MIDDLESEX 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,19
MIDDLESEX 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,12
MIDDLESEX 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
MIDDLESEX 2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,2
MIDDLESEX 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,486
MIDDLESEX 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,817
MIDDLESEX 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,18
MIDDLESEX 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,12
MIDDLESEX 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,9
MIDDLESEX 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
MIDDLESEX 2,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
MIDDLESEX 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,468
MIDDLESEX 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,826
MIDDLESEX 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,23
MIDDLESEX 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
MIDDLESEX 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,13
MIDDLESEX 2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
MIDDLESEX 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,462
MIDDLESEX 2,2024,STATE TREASURER,REP,STACY GARRITY,832
MIDDLESEX 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,25
MIDDLESEX 2,2024,STATE TREASURER,CST,TROY BOWMAN,13
MIDDLESEX 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
MIDDLESEX 2,2024,STATE TREASURER,Write-In,Write-In Totals,3
MIDDLESEX 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,561
MIDDLESEX 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,779
MIDDLESEX 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,1
MIDDLESEX 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,DEM,RICK CHRISTIE,475
MIDDLESEX 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,REP,BARB GLEIM,855
MIDDLESEX 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,Write-In,Write-In Totals,5
MONROE 1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,897
MONROE 1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,1493
MONROE 1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,16
MONROE 1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,10
MONROE 1,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,11
MONROE 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,881
MONROE 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1467
MONROE 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,36
MONROE 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,16
MONROE 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
MONROE 1,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
MONROE 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,789
MONROE 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1538
MONROE 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,39
MONROE 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,18
MONROE 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
MONROE 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,5
MONROE 1,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,3
MONROE 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,734
MONROE 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1565
MONROE 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,58
MONROE 1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,6
MONROE 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,14
MONROE 1,2024,AUDITOR GENERAL,Write-In,Write-In Totals,5
MONROE 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,725
MONROE 1,2024,STATE TREASURER,REP,STACY GARRITY,1591
MONROE 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,48
MONROE 1,2024,STATE TREASURER,CST,TROY BOWMAN,11
MONROE 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
MONROE 1,2024,STATE TREASURER,Write-In,Write-In Totals,4
MONROE 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,953
MONROE 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,1448
MONROE 1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,5
MONROE 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,DEM,JOHN FLOOD,749
MONROE 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,REP,THOMAS KUTZ,1633
MONROE 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Write-In,Write-In Totals,5
MONROE 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,682
MONROE 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,1144
MONROE 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,17
MONROE 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,6
MONROE 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,14
MONROE 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,674
MONROE 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1129
MONROE 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,33
MONROE 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,13
MONROE 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
MONROE 2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
MONROE 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,620
MONROE 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1174
MONROE 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,33
MONROE 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,11
MONROE 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
MONROE 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
MONROE 2,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
MONROE 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,572
MONROE 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1178
MONROE 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,64
MONROE 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
MONROE 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,16
MONROE 2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,3
MONROE 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,578
MONROE 2,2024,STATE TREASURER,REP,STACY GARRITY,1202
MONROE 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,47
MONROE 2,2024,STATE TREASURER,CST,TROY BOWMAN,9
MONROE 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
MONROE 2,2024,STATE TREASURER,Write-In,Write-In Totals,4
MONROE 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,710
MONROE 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,1134
MONROE 2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,5
MONROE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,DEM,JOHN FLOOD,596
MONROE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,REP,THOMAS KUTZ,1237
MONROE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Write-In,Write-In Totals,5
MT HOLLY SPRINGS,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,346
MT HOLLY SPRINGS,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,608
MT HOLLY SPRINGS,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,15
MT HOLLY SPRINGS,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
MT HOLLY SPRINGS,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,7
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,341
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,576
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,28
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,14
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
MT HOLLY SPRINGS,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,319
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,592
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,28
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,10
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,5
MT HOLLY SPRINGS,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,2
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,313
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,REP,TIM DEFOOR,600
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,LIB,REECE SMITH,33
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
MT HOLLY SPRINGS,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
MT HOLLY SPRINGS,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,312
MT HOLLY SPRINGS,2024,STATE TREASURER,REP,STACY GARRITY,609
MT HOLLY SPRINGS,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,25
MT HOLLY SPRINGS,2024,STATE TREASURER,CST,TROY BOWMAN,6
MT HOLLY SPRINGS,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
MT HOLLY SPRINGS,2024,STATE TREASURER,Write-In,Write-In Totals,1
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,383
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,583
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,0
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,DEM,JOHN FLOOD,316
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,REP,THOMAS KUTZ,645
MT HOLLY SPRINGS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Write-In,Write-In Totals,0
NEW CUMBERLAND 1-1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,728
NEW CUMBERLAND 1-1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,756
NEW CUMBERLAND 1-1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
NEW CUMBERLAND 1-1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,11
NEW CUMBERLAND 1-1,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,4
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,714
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,704
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,33
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,31
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,8
NEW CUMBERLAND 1-1,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,2
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,681
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,737
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,20
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,29
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,5
NEW CUMBERLAND 1-1,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,3
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,644
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,767
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,LIB,REECE SMITH,35
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,7
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,15
NEW CUMBERLAND 1-1,2024,AUDITOR GENERAL,Write-In,Write-In Totals,4
NEW CUMBERLAND 1-1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,658
NEW CUMBERLAND 1-1,2024,STATE TREASURER,REP,STACY GARRITY,756
NEW CUMBERLAND 1-1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,35
NEW CUMBERLAND 1-1,2024,STATE TREASURER,CST,TROY BOWMAN,12
NEW CUMBERLAND 1-1,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
NEW CUMBERLAND 1-1,2024,STATE TREASURER,Write-In,Write-In Totals,4
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,777
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,712
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,4
NEW CUMBERLAND 1-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,DEM,MARK TEMONS,687
NEW CUMBERLAND 1-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,REP,DAWN KEEFER,783
NEW CUMBERLAND 1-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,Write-In,Write-In Totals,5
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,673
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,808
NEW CUMBERLAND 1-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In,Write-In Totals,4
NEW CUMBERLAND 2-1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,568
NEW CUMBERLAND 2-1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,512
NEW CUMBERLAND 2-1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,12
NEW CUMBERLAND 2-1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,5
NEW CUMBERLAND 2-1,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,4
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,569
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,482
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,29
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
NEW CUMBERLAND 2-1,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,548
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,516
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,9
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
NEW CUMBERLAND 2-1,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,500
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,538
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,LIB,REECE SMITH,36
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,5
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
NEW CUMBERLAND 2-1,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
NEW CUMBERLAND 2-1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,502
NEW CUMBERLAND 2-1,2024,STATE TREASURER,REP,STACY GARRITY,544
NEW CUMBERLAND 2-1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,29
NEW CUMBERLAND 2-1,2024,STATE TREASURER,CST,TROY BOWMAN,4
NEW CUMBERLAND 2-1,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
NEW CUMBERLAND 2-1,2024,STATE TREASURER,Write-In,Write-In Totals,1
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,610
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,476
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,1
NEW CUMBERLAND 2-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,DEM,MARK TEMONS,538
NEW CUMBERLAND 2-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,REP,DAWN KEEFER,543
NEW CUMBERLAND 2-1,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,Write-In,Write-In Totals,0
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,507
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,578
NEW CUMBERLAND 2-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,561
NEW CUMBERLAND 2-2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,563
NEW CUMBERLAND 2-2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
NEW CUMBERLAND 2-2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
NEW CUMBERLAND 2-2,2024,PRESIDENTIAL ELECTORS,Write-In Totals,Write-In Totals,7
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,547
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,558
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,22
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
NEW CUMBERLAND 2-2,2024,UNITED STATES SENATOR,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,515
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,591
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,10
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,7
NEW CUMBERLAND 2-2,2024,ATTORNEY GENERAL,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,486
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,613
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,LIB,REECE SMITH,22
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
NEW CUMBERLAND 2-2,2024,AUDITOR GENERAL,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,479
NEW CUMBERLAND 2-2,2024,STATE TREASURER,REP,STACY GARRITY,633
NEW CUMBERLAND 2-2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,12
NEW CUMBERLAND 2-2,2024,STATE TREASURER,CST,TROY BOWMAN,5
NEW CUMBERLAND 2-2,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
NEW CUMBERLAND 2-2,2024,STATE TREASURER,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,576
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,562
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In Totals,Write-In Totals,1
NEW CUMBERLAND 2-2,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,DEM,MARK TEMONS,500
NEW CUMBERLAND 2-2,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,REP,DAWN KEEFER,627
NEW CUMBERLAND 2-2,2024,SENATOR IN THE GENERAL ASSEMBLY 31ST DISTRICT,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,478
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,654
NEW CUMBERLAND 2-2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In Totals,Write-In Totals,1
NEW CUMBERLAND 2-3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,430
NEW CUMBERLAND 2-3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,379
NEW CUMBERLAND 2-3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
NEW CUMBERLAND 2-3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,9
NEW CUMBERLAND 2-3,2024,PRESIDENTIAL ELECTORS,Write-In Totals,Write-In Totals,2
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,414
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,378
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,14
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
NEW CUMBERLAND 2-3,2024,UNITED STATES SENATOR,Write-In Totals,Write-In Totals,0
NEW CUMBERLAND 2-3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,389
NEW CUMBERLAND 2-3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,394
NEW CUMBERLAND 2-3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
NEW CUMBERLAND 2-3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,11
