precinct,year,race,party,candidate,votes
DUDLEY,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,7
DUDLEY,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
DUDLEY,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
DUDLEY,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,3
DUDLEY,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,7
DUDLEY,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
DUDLEY,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
DUDLEY,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,4
DUDLEY,2024,AUDITOR GENERAL,REP,TIM DEFOOR,7
DUDLEY,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
DUDLEY,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,3
DUDLEY,2024,STATE TREASURER,REP,STACY GARRITY,7
DUDLEY,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
DUDLEY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,4
DUDLEY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,7
DUDLEY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,4
DUDLEY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,7
FRANKLIN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,20
FRANKLIN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,36
FRANKLIN,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
FRANKLIN,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
FRANKLIN,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,17
FRANKLIN,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,36
FRANKLIN,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
FRANKLIN,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
FRANKLIN,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,13
FRANKLIN,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,41
FRANKLIN,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
FRANKLIN,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
FRANKLIN,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,14
FRANKLIN,2024,AUDITOR GENERAL,REP,TIM DEFOOR,41
FRANKLIN,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
FRANKLIN,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,14
FRANKLIN,2024,STATE TREASURER,REP,STACY GARRITY,40
FRANKLIN,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
FRANKLIN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,12
FRANKLIN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,44
FRANKLIN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 80th District,REP,SCOTT BARGER,45
HENDERSON,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,124
HENDERSON,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,461
HENDERSON,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,136
HENDERSON,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,445
HENDERSON,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,112
HENDERSON,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,461
HENDERSON,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,120
HENDERSON,2024,AUDITOR GENERAL,REP,TIM DEFOOR,448
HENDERSON,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,116
HENDERSON,2024,STATE TREASURER,REP,STACY GARRITY,453
HENDERSON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,117
HENDERSON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,470
HENDERSON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,123
HENDERSON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,463
HOPEWELL_HOPEWELL,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,12
HOPEWELL_HOPEWELL,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,17
HOPEWELL_HOPEWELL,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,13
HOPEWELL_HOPEWELL,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,15
HOPEWELL_HOPEWELL,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
HOPEWELL_HOPEWELL,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,10
HOPEWELL_HOPEWELL,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,18
HOPEWELL_HOPEWELL,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,11
HOPEWELL_HOPEWELL,2024,AUDITOR GENERAL,REP,TIM DEFOOR,16
HOPEWELL_HOPEWELL,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
HOPEWELL_HOPEWELL,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,12
HOPEWELL_HOPEWELL,2024,STATE TREASURER,REP,STACY GARRITY,17
HOPEWELL_HOPEWELL,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,13
HOPEWELL_HOPEWELL,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,16
HOPEWELL_HOPEWELL,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,8
HOPEWELL_HOPEWELL,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,21
HOPEWELL_PUTTSTOWN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,7
HOPEWELL_PUTTSTOWN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,9
HOPEWELL_PUTTSTOWN,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,9
HOPEWELL_PUTTSTOWN,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,5
HOPEWELL_PUTTSTOWN,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
HOPEWELL_PUTTSTOWN,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,8
HOPEWELL_PUTTSTOWN,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,8
HOPEWELL_PUTTSTOWN,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,8
HOPEWELL_PUTTSTOWN,2024,AUDITOR GENERAL,REP,TIM DEFOOR,8
HOPEWELL_PUTTSTOWN,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,8
HOPEWELL_PUTTSTOWN,2024,STATE TREASURER,REP,STACY GARRITY,8
HOPEWELL_PUTTSTOWN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,8
HOPEWELL_PUTTSTOWN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,8
HOPEWELL_PUTTSTOWN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,8
HOPEWELL_PUTTSTOWN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,8
HUNTINGDON 1,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,129
HUNTINGDON 1,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,131
HUNTINGDON 1,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,2
HUNTINGDON 1,2024,PRESIDENTIAL ELECTORS,Write-In Totals,,2
HUNTINGDON 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,124
HUNTINGDON 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,129
HUNTINGDON 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
HUNTINGDON 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
HUNTINGDON 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
HUNTINGDON 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,116
HUNTINGDON 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,134
HUNTINGDON 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
HUNTINGDON 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
HUNTINGDON 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HUNTINGDON 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,119
HUNTINGDON 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,127
HUNTINGDON 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
HUNTINGDON 1,2024,AUDITOR GENERAL,AST,ERIC K ANTON,2
HUNTINGDON 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
HUNTINGDON 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,124
HUNTINGDON 1,2024,STATE TREASURER,REP,STACY GARRITY,125
HUNTINGDON 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
HUNTINGDON 1,2024,STATE TREASURER,CST,TROY BOWMAN,2
HUNTINGDON 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
HUNTINGDON 1,2024,STATE TREASURER,Write-In Totals,,1
HUNTINGDON 1,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,119
HUNTINGDON 1,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,141
HUNTINGDON 1,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,Write-In Totals,,1
HUNTINGDON 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,116
HUNTINGDON 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,146
HUNTINGDON 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In Totals,,1
HUNTINGDON 2,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,112
HUNTINGDON 2,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,220
HUNTINGDON 2,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
HUNTINGDON 2,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,4
HUNTINGDON 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
HUNTINGDON 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,117
HUNTINGDON 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,203
HUNTINGDON 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
HUNTINGDON 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
HUNTINGDON 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
HUNTINGDON 2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
HUNTINGDON 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,105
HUNTINGDON 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,213
HUNTINGDON 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
HUNTINGDON 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
HUNTINGDON 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
HUNTINGDON 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HUNTINGDON 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,100
HUNTINGDON 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,218
HUNTINGDON 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
HUNTINGDON 2,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
HUNTINGDON 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
HUNTINGDON 2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
HUNTINGDON 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,103
HUNTINGDON 2,2024,STATE TREASURER,REP,STACY GARRITY,210
HUNTINGDON 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,9
HUNTINGDON 2,2024,STATE TREASURER,CST,TROY BOWMAN,6
HUNTINGDON 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
HUNTINGDON 2,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,106
HUNTINGDON 2,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,226
HUNTINGDON 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,96
HUNTINGDON 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,236
HUNTINGDON 3,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,171
HUNTINGDON 3,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,252
HUNTINGDON 3,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,4
HUNTINGDON 3,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
HUNTINGDON 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,181
HUNTINGDON 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,231
HUNTINGDON 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
HUNTINGDON 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
HUNTINGDON 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
HUNTINGDON 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,154
HUNTINGDON 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,243
HUNTINGDON 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
HUNTINGDON 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,9
HUNTINGDON 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
HUNTINGDON 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HUNTINGDON 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,159
HUNTINGDON 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,244
HUNTINGDON 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
HUNTINGDON 3,2024,AUDITOR GENERAL,AST,ERIC K ANTON,2
HUNTINGDON 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
HUNTINGDON 3,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
HUNTINGDON 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,163
HUNTINGDON 3,2024,STATE TREASURER,REP,STACY GARRITY,247
HUNTINGDON 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
HUNTINGDON 3,2024,STATE TREASURER,CST,TROY BOWMAN,5
HUNTINGDON 3,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,167
HUNTINGDON 3,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,254
HUNTINGDON 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,151
HUNTINGDON 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,271
HUNTINGDON 4,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,190
HUNTINGDON 4,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,265
HUNTINGDON 4,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,2
HUNTINGDON 4,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,3
HUNTINGDON 4,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
HUNTINGDON 4,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,189
HUNTINGDON 4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,247
HUNTINGDON 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,16
HUNTINGDON 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
HUNTINGDON 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
HUNTINGDON 4,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,173
HUNTINGDON 4,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,266
HUNTINGDON 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
HUNTINGDON 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
HUNTINGDON 4,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
HUNTINGDON 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HUNTINGDON 4,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,177
HUNTINGDON 4,2024,AUDITOR GENERAL,REP,TIM DEFOOR,261
HUNTINGDON 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,7
HUNTINGDON 4,2024,AUDITOR GENERAL,AST,ERIC K ANTON,4
HUNTINGDON 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
HUNTINGDON 4,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,183
HUNTINGDON 4,2024,STATE TREASURER,REP,STACY GARRITY,260
HUNTINGDON 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
HUNTINGDON 4,2024,STATE TREASURER,CST,TROY BOWMAN,5
HUNTINGDON 4,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,185
HUNTINGDON 4,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,271
HUNTINGDON 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,176
HUNTINGDON 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,279
HUNTINGDON 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,1
HUNTINGDON 5,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,87
HUNTINGDON 5,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,33
HUNTINGDON 5,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
HUNTINGDON 5,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
HUNTINGDON 5,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,88
HUNTINGDON 5,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,29
HUNTINGDON 5,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,79
HUNTINGDON 5,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,38
HUNTINGDON 5,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,78
HUNTINGDON 5,2024,AUDITOR GENERAL,REP,TIM DEFOOR,35
HUNTINGDON 5,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,80
HUNTINGDON 5,2024,STATE TREASURER,REP,STACY GARRITY,34
HUNTINGDON 5,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,86
HUNTINGDON 5,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,32
HUNTINGDON 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,81
HUNTINGDON 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,38
HUNTINGDON 6,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,492
HUNTINGDON 6,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,559
HUNTINGDON 6,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,10
HUNTINGDON 6,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,3
HUNTINGDON 6,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,495
HUNTINGDON 6,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,550
HUNTINGDON 6,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,441
HUNTINGDON 6,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,589
HUNTINGDON 6,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,438
HUNTINGDON 6,2024,AUDITOR GENERAL,REP,TIM DEFOOR,587
HUNTINGDON 6,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,448
HUNTINGDON 6,2024,STATE TREASURER,REP,STACY GARRITY,582
HUNTINGDON 6,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,459
HUNTINGDON 6,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,604
HUNTINGDON 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,461
HUNTINGDON 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,599
JACKSON,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,28
JACKSON,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,53
JACKSON,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
JACKSON,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,29
JACKSON,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,53
JACKSON,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,25
JACKSON,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,56
JACKSON,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,25
JACKSON,2024,AUDITOR GENERAL,REP,TIM DEFOOR,55
JACKSON,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
JACKSON,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
JACKSON,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,24
JACKSON,2024,STATE TREASURER,REP,STACY GARRITY,55
JACKSON,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
JACKSON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,27
JACKSON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,55
JACKSON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,25
JACKSON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,56
JUNIATA,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,62
JUNIATA,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,237
JUNIATA,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,3
JUNIATA,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
JUNIATA,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,64
JUNIATA,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,227
JUNIATA,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
JUNIATA,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
JUNIATA,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
JUNIATA,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,59
JUNIATA,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,231
JUNIATA,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
JUNIATA,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
JUNIATA,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
JUNIATA,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,54
JUNIATA,2024,AUDITOR GENERAL,REP,TIM DEFOOR,228
JUNIATA,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
JUNIATA,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
JUNIATA,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,55
JUNIATA,2024,STATE TREASURER,REP,STACY GARRITY,235
JUNIATA,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
JUNIATA,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
JUNIATA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,61
JUNIATA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,236
JUNIATA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,57
JUNIATA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,234
LINCOLN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,20
LINCOLN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,171
LINCOLN,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
LINCOLN,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,30
LINCOLN,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,159
LINCOLN,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
LINCOLN,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
LINCOLN,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,21
LINCOLN,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,166
LINCOLN,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
LINCOLN,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
LINCOLN,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,20
LINCOLN,2024,AUDITOR GENERAL,REP,TIM DEFOOR,165
LINCOLN,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
LINCOLN,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,20
LINCOLN,2024,STATE TREASURER,REP,STACY GARRITY,170
LINCOLN,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
LINCOLN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,21
LINCOLN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,171
LINCOLN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,20
LINCOLN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,172
LOGAN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,56
LOGAN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,337
LOGAN,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
