precinct,year,race,party,candidate,votes
FAIRVIEW BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,1
FAIRVIEW BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,0
FAIRVIEW BORO,2024,STATE TREASURER,,STACY GARRITY,53
FAIRVIEW BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,17
FAIRVIEW BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,3
FAIRVIEW BORO,2024,STATE TREASURER,,TROY BOWMAN,1
FAIRVIEW BORO,2024,STATE TREASURER,,CHRIS FOSTER,0
FAIRVIEW BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,52
FAIRVIEW BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,22
FAIRVIEW BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,57
FAIRVIEW BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,,TIM BONNER,56
HARMONY BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,358
HARMONY BORO,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,276
HARMONY BORO,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,5
HARMONY BORO,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,3
HARMONY BORO,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,347
HARMONY BORO,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,275
HARMONY BORO,2024,UNITED STATES SENATOR,,LEILA HAZOU,12
HARMONY BORO,2024,UNITED STATES SENATOR,,JOHN C THOMAS,6
HARMONY BORO,2024,UNITED STATES SENATOR,,MARTY SELKER,4
HARMONY BORO,2024,ATTORNEY GENERAL,,DAVE SUNDAY,363
HARMONY BORO,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,252
HARMONY BORO,2024,ATTORNEY GENERAL,,ROBERT COWBURN,9
HARMONY BORO,2024,ATTORNEY GENERAL,,RICHARD L WEISS,7
HARMONY BORO,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,4
HARMONY BORO,2024,ATTORNEY GENERAL,,ERIC L SETTLE,0
HARMONY BORO,2024,AUDITOR GENERAL,,TIM DEFOOR,365
HARMONY BORO,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,244
HARMONY BORO,2024,AUDITOR GENERAL,,REECE SMITH,10
HARMONY BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,9
HARMONY BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,4
HARMONY BORO,2024,STATE TREASURER,,STACY GARRITY,376
HARMONY BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,242
HARMONY BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,11
HARMONY BORO,2024,STATE TREASURER,,TROY BOWMAN,3
HARMONY BORO,2024,STATE TREASURER,,CHRIS FOSTER,1
HARMONY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,382
HARMONY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,254
HARMONY BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,391
HARMONY BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,242
HARMONY BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,403
HARMONY BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,229
HARRISVILLE BORO,2024,PRESIDENTIAL ELECTORS,N/A,DONALD J TRUMP,346
HARRISVILLE BORO,2024,PRESIDENTIAL ELECTORS,N/A,KAMALA D HARRIS,120
HARRISVILLE BORO,2024,PRESIDENTIAL ELECTORS,N/A,CHASE OLIVER,5
HARRISVILLE BORO,2024,PRESIDENTIAL ELECTORS,N/A,JILL STEIN,1
HARRISVILLE BORO,2024,UNITED STATES SENATOR,N/A,DAVE MCCORMICK,324
HARRISVILLE BORO,2024,UNITED STATES SENATOR,N/A,ROBERT P CASEY JR,122
HARRISVILLE BORO,2024,UNITED STATES SENATOR,N/A,JOHN C THOMAS,16
HARRISVILLE BORO,2024,UNITED STATES SENATOR,N/A,LEILA HAZOU,4
HARRISVILLE BORO,2024,UNITED STATES SENATOR,N/A,MARTY SELKER,3
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,DAVE SUNDAY,328
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,EUGENE DEPASQUALE,112
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,ROBERT COWBURN,13
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,RICHARD L WEISS,6
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,JUSTIN L MAGILL,4
HARRISVILLE BORO,2024,ATTORNEY GENERAL,N/A,ERIC L SETTLE,1
HARRISVILLE BORO,2024,AUDITOR GENERAL,N/A,TIM DEFOOR,331
HARRISVILLE BORO,2024,AUDITOR GENERAL,N/A,MALCOLM KENYATTA,104
HARRISVILLE BORO,2024,AUDITOR GENERAL,N/A,REECE SMITH,19
HARRISVILLE BORO,2024,AUDITOR GENERAL,N/A,BOB GOODRICH,3
HARRISVILLE BORO,2024,AUDITOR GENERAL,N/A,ERIC K ANTON,2
HARRISVILLE BORO,2024,STATE TREASURER,N/A,STACY GARRITY,328
HARRISVILLE BORO,2024,STATE TREASURER,N/A,ERIN MCCLELLAND,104
HARRISVILLE BORO,2024,STATE TREASURER,N/A,NICKOLAS CIESIELSKI,17
HARRISVILLE BORO,2024,STATE TREASURER,N/A,TROY BOWMAN,6
HARRISVILLE BORO,2024,STATE TREASURER,N/A,CHRIS FOSTER,2
HARRISVILLE BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,N/A,MIKE KELLY,358
HARRISVILLE BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,N/A,PRESTON NOURI,108
HARRISVILLE BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,N/A,SCOTT E HUTCHINSON,391
HARRISVILLE BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,N/A,TIM BONNER,389
KARNS CITY BORO,2024,PRESIDENTIAL ELECTORS,N/A,DONALD J TRUMP,79
KARNS CITY BORO,2024,PRESIDENTIAL ELECTORS,N/A,KAMALA D HARRIS,10
KARNS CITY BORO,2024,PRESIDENTIAL ELECTORS,N/A,JILL STEIN,1
KARNS CITY BORO,2024,UNITED STATES SENATOR,N/A,DAVE MCCORMICK,74
KARNS CITY BORO,2024,UNITED STATES SENATOR,N/A,ROBERT P CASEY JR,10
KARNS CITY BORO,2024,UNITED STATES SENATOR,N/A,JOHN C THOMAS,2
KARNS CITY BORO,2024,UNITED STATES SENATOR,N/A,MARTY SELKER,2
KARNS CITY BORO,2024,UNITED STATES SENATOR,N/A,LEILA HAZOU,1
KARNS CITY BORO,2024,ATTORNEY GENERAL,N/A,DAVE SUNDAY,73
KARNS CITY BORO,2024,ATTORNEY GENERAL,N/A,EUGENE DEPASQUALE,10
KARNS CITY BORO,2024,ATTORNEY GENERAL,N/A,ROBERT COWBURN,2
KARNS CITY BORO,2024,ATTORNEY GENERAL,N/A,RICHARD L WEISS,1
KARNS CITY BORO,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,73
KARNS CITY BORO,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,10
KARNS CITY BORO,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,3
KARNS CITY BORO,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,0
KARNS CITY BORO,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,0
KARNS CITY BORO,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,77
KARNS CITY BORO,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,9
KARNS CITY BORO,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,2
KARNS CITY BORO,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,0
KARNS CITY BORO,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,0
KARNS CITY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,78
KARNS CITY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,10
KARNS CITY BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,80
KARNS CITY BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,TIM BONNER,TIM BONNER,80
MARS BORO,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,543
MARS BORO,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,343
MARS BORO,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,8
MARS BORO,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,3
MARS BORO,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,523
MARS BORO,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,343
MARS BORO,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,12
MARS BORO,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,3
MARS BORO,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,1
MARS BORO,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,533
MARS BORO,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,305
MARS BORO,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,16
MARS BORO,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,6
MARS BORO,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,5
MARS BORO,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,2
MARS BORO,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,530
MARS BORO,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,294
MARS BORO,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,19
MARS BORO,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,9
MARS BORO,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,5
MARS BORO,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,550
MARS BORO,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,288
MARS BORO,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,12
MARS BORO,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,9
MARS BORO,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,3
MARS BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,587
MARS BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,290
MARS BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,ELDER VOGEL JR,ELDER VOGEL JR,574
MARS BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,KATE LENNEN,KATE LENNEN,293
MARS BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,STEPHENIE SCIALABBA,STEPHENIE SCIALABBA,569
MARS BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,ROBERT VIGUE,ROBERT VIGUE,289
PETROLIA BORO,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,75
PETROLIA BORO,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,18
PETROLIA BORO,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,0
PETROLIA BORO,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,0
PETROLIA BORO,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,70
PETROLIA BORO,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,20
PETROLIA BORO,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,0
PETROLIA BORO,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,0
PETROLIA BORO,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,0
PETROLIA BORO,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,71
PETROLIA BORO,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,14
PETROLIA BORO,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,1
PETROLIA BORO,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,1
PETROLIA BORO,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,0
PETROLIA BORO,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,0
PETROLIA BORO,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,69
PETROLIA BORO,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,14
PETROLIA BORO,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,2
PETROLIA BORO,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,1
PETROLIA BORO,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,0
PETROLIA BORO,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,73
PETROLIA BORO,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,14
PETROLIA BORO,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,0
PETROLIA BORO,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,0
PETROLIA BORO,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,0
PETROLIA BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,72
PETROLIA BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,16
PETROLIA BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,76
PETROLIA BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,TIM BONNER,TIM BONNER,77
PORTERSVILLE BORO,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,100
PORTERSVILLE BORO,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,41
PORTERSVILLE BORO,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,2
PORTERSVILLE BORO,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,0
PORTERSVILLE BORO,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,91
PORTERSVILLE BORO,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,45
PORTERSVILLE BORO,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,3
PORTERSVILLE BORO,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,3
PORTERSVILLE BORO,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,0
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,95
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,40
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,3
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,2
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,0
PORTERSVILLE BORO,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,0
PORTERSVILLE BORO,2024,AUDITOR GENERAL,REPUBLICAN,TIM DEFOOR,96
PORTERSVILLE BORO,2024,AUDITOR GENERAL,DEMOCRATIC,MALCOLM KENYATTA,35
PORTERSVILLE BORO,2024,AUDITOR GENERAL,INDEPENDENT,REECE SMITH,4
PORTERSVILLE BORO,2024,AUDITOR GENERAL,INDEPENDENT,BOB GOODRICH,3
PORTERSVILLE BORO,2024,AUDITOR GENERAL,INDEPENDENT,ERIC K ANTON,0
PORTERSVILLE BORO,2024,STATE TREASURER,REPUBLICAN,STACY GARRITY,99
PORTERSVILLE BORO,2024,STATE TREASURER,DEMOCRATIC,ERIN MCCLELLAND,38
PORTERSVILLE BORO,2024,STATE TREASURER,INDEPENDENT,NICKOLAS CIESIELSKI,2
PORTERSVILLE BORO,2024,STATE TREASURER,INDEPENDENT,TROY BOWMAN,1
PORTERSVILLE BORO,2024,STATE TREASURER,INDEPENDENT,CHRIS FOSTER,0
PORTERSVILLE BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,REPUBLICAN,MIKE KELLY,100
PORTERSVILLE BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,DEMOCRATIC,PRESTON NOURI,38
PORTERSVILLE BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,REPUBLICAN,SCOTT E HUTCHINSON,109
PORTERSVILLE BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,REPUBLICAN,AARON BERNSTINE,110
PROSPECT BORO,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,465
PROSPECT BORO,2024,PRESIDENTIAL ELECTORS,DEMOCRATIC,KAMALA D HARRIS,215
PROSPECT BORO,2024,PRESIDENTIAL ELECTORS,LIBERTARIAN,CHASE OLIVER,3
PROSPECT BORO,2024,PRESIDENTIAL ELECTORS,GREEN,JILL STEIN,2
PROSPECT BORO,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,448
PROSPECT BORO,2024,UNITED STATES SENATOR,DEMOCRATIC,ROBERT P CASEY JR,214
PROSPECT BORO,2024,UNITED STATES SENATOR,INDEPENDENT,JOHN C THOMAS,13
PROSPECT BORO,2024,UNITED STATES SENATOR,INDEPENDENT,MARTY SELKER,4
PROSPECT BORO,2024,UNITED STATES SENATOR,INDEPENDENT,LEILA HAZOU,2
PROSPECT BORO,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,448
PROSPECT BORO,2024,ATTORNEY GENERAL,DEMOCRATIC,EUGENE DEPASQUALE,196
PROSPECT BORO,2024,ATTORNEY GENERAL,INDEPENDENT,ROBERT COWBURN,13
PROSPECT BORO,2024,ATTORNEY GENERAL,INDEPENDENT,JUSTIN L MAGILL,8
PROSPECT BORO,2024,ATTORNEY GENERAL,INDEPENDENT,ERIC L SETTLE,4
PROSPECT BORO,2024,ATTORNEY GENERAL,INDEPENDENT,RICHARD L WEISS,2
PROSPECT BORO,2024,AUDITOR GENERAL,REPUBLICAN,TIM DEFOOR,445
PROSPECT BORO,2024,AUDITOR GENERAL,DEMOCRATIC,MALCOLM KENYATTA,186
PROSPECT BORO,2024,AUDITOR GENERAL,INDEPENDENT,REECE SMITH,20
PROSPECT BORO,2024,AUDITOR GENERAL,INDEPENDENT,BOB GOODRICH,7
PROSPECT BORO,2024,AUDITOR GENERAL,INDEPENDENT,ERIC K ANTON,6
PROSPECT BORO,2024,STATE TREASURER,REPUBLICAN,STACY GARRITY,456
PROSPECT BORO,2024,STATE TREASURER,DEMOCRATIC,ERIN MCCLELLAND,189
PROSPECT BORO,2024,STATE TREASURER,INDEPENDENT,NICKOLAS CIESIELSKI,12
PROSPECT BORO,2024,STATE TREASURER,INDEPENDENT,TROY BOWMAN,5
PROSPECT BORO,2024,STATE TREASURER,INDEPENDENT,CHRIS FOSTER,5
PROSPECT BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,REPUBLICAN,MIKE KELLY,473
PROSPECT BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,DEMOCRATIC,PRESTON NOURI,203
PROSPECT BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,REPUBLICAN,SCOTT E HUTCHINSON,545
PROSPECT BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,REPUBLICAN,AARON BERNSTINE,542
SAXONBURG BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,541
SAXONBURG BORO,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,298
SAXONBURG BORO,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,3
SAXONBURG BORO,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,0
SAXONBURG BORO,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,519
SAXONBURG BORO,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,304
SAXONBURG BORO,2024,UNITED STATES SENATOR,,JOHN C THOMAS,11
SAXONBURG BORO,2024,UNITED STATES SENATOR,,LEILA HAZOU,5
SAXONBURG BORO,2024,UNITED STATES SENATOR,,MARTY SELKER,2
SAXONBURG BORO,2024,ATTORNEY GENERAL,,DAVE SUNDAY,519
SAXONBURG BORO,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,286
SAXONBURG BORO,2024,ATTORNEY GENERAL,,ROBERT COWBURN,17
SAXONBURG BORO,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,8
SAXONBURG BORO,2024,ATTORNEY GENERAL,,RICHARD L WEISS,4
SAXONBURG BORO,2024,ATTORNEY GENERAL,,ERIC L SETTLE,1
SAXONBURG BORO,2024,AUDITOR GENERAL,,TIM DEFOOR,532
SAXONBURG BORO,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,267
SAXONBURG BORO,2024,AUDITOR GENERAL,,REECE SMITH,21
SAXONBURG BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,6
SAXONBURG BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,2
SAXONBURG BORO,2024,STATE TREASURER,,STACY GARRITY,551
SAXONBURG BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,257
SAXONBURG BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,11
SAXONBURG BORO,2024,STATE TREASURER,,TROY BOWMAN,9
SAXONBURG BORO,2024,STATE TREASURER,,CHRIS FOSTER,3
SAXONBURG BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,578
SAXONBURG BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,259
SAXONBURG BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,654
SAXONBURG BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,MARCI MUSTELLO,648
SAXONBURG BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,JUSTIN KONCHAR,96
SEVEN FIELDS BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1056
SEVEN FIELDS BORO,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,828
SEVEN FIELDS BORO,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,12
SEVEN FIELDS BORO,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,9
SEVEN FIELDS BORO,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1065
SEVEN FIELDS BORO,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,807
SEVEN FIELDS BORO,2024,UNITED STATES SENATOR,,JOHN C THOMAS,22
SEVEN FIELDS BORO,2024,UNITED STATES SENATOR,,LEILA HAZOU,14
SEVEN FIELDS BORO,2024,UNITED STATES SENATOR,,MARTY SELKER,4
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1072
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,763
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,ROBERT COWBURN,40
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,10
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,RICHARD L WEISS,9
SEVEN FIELDS BORO,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
SEVEN FIELDS BORO,2024,AUDITOR GENERAL,,TIM DEFOOR,1092
SEVEN FIELDS BORO,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,713
SEVEN FIELDS BORO,2024,AUDITOR GENERAL,,REECE SMITH,55
SEVEN FIELDS BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,19
SEVEN FIELDS BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,1
SEVEN FIELDS BORO,2024,STATE TREASURER,,STACY GARRITY,1117
SEVEN FIELDS BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,713
SEVEN FIELDS BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,41
SEVEN FIELDS BORO,2024,STATE TREASURER,,TROY BOWMAN,8
SEVEN FIELDS BORO,2024,STATE TREASURER,,CHRIS FOSTER,2
SEVEN FIELDS BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1153
SEVEN FIELDS BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,740
SEVEN FIELDS BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1077
SEVEN FIELDS BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,807
SEVEN FIELDS BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1150
SEVEN FIELDS BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,723
SLIPPERY ROCK BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,671
