precinct,year,race,party,candidate,votes
Jefferson Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,23
Jefferson Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Jefferson Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Jefferson Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,236
Jefferson Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,773
Jefferson Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
Jefferson Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,15
Jefferson Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Jefferson Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
Jefferson Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,236
Jefferson Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,769
Jefferson Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,17
Jefferson Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Jefferson Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
Jefferson Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,249
Jefferson Township,2024,STATE TREASURER,REP,STACY GARRITY,758
Jefferson Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,21
Jefferson Township,2024,STATE TREASURER,CST,TROY BOWMAN,7
Jefferson Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Jefferson Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,260
Jefferson Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,790
Jefferson Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,874
Lackawannock Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,279
Lackawannock Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,961
Lackawannock Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
Lackawannock Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Lackawannock Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,286
Lackawannock Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,930
Lackawannock Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,18
Lackawannock Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Lackawannock Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Lackawannock Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,267
Lackawannock Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,905
Lackawannock Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,26
Lackawannock Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
Lackawannock Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
Lackawannock Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
Lackawannock Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,248
Lackawannock Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,915
Lackawannock Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,29
Lackawannock Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Lackawannock Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,15
Lackawannock Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,263
Lackawannock Township,2024,STATE TREASURER,REP,STACY GARRITY,921
Lackawannock Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
Lackawannock Township,2024,STATE TREASURER,CST,TROY BOWMAN,6
Lackawannock Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
Lackawannock Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,261
Lackawannock Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,968
Lackawannock Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,REP,PARKE WENTLING,1034
Lake Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,65
Lake Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,275
Lake Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
Lake Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,63
Lake Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,269
Lake Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
Lake Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
Lake Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Lake Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,60
Lake Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,269
Lake Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Lake Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
Lake Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
Lake Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,56
Lake Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,266
Lake Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
Lake Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Lake Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Lake Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,62
Lake Township,2024,STATE TREASURER,REP,STACY GARRITY,265
Lake Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
Lake Township,2024,STATE TREASURER,CST,TROY BOWMAN,3
Lake Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Lake Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,66
Lake Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,274
Lake Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,298
Liberty Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,260
Liberty Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,695
Liberty Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
Liberty Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Liberty Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,4
Liberty Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,260
Liberty Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,678
Liberty Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,16
Liberty Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Liberty Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
Liberty Township,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
Liberty Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,238
Liberty Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,697
Liberty Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
Liberty Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
Liberty Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Liberty Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Liberty Township,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
Liberty Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,222
Liberty Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,700
Liberty Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
Liberty Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
Liberty Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
Liberty Township,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
Liberty Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,227
Liberty Township,2024,STATE TREASURER,REP,STACY GARRITY,706
Liberty Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
Liberty Township,2024,STATE TREASURER,CST,TROY BOWMAN,8
Liberty Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Liberty Township,2024,STATE TREASURER,Write-In,Write-In Totals,1
Liberty Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,235
Liberty Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,724
Liberty Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,1
Liberty Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,821
Liberty Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,Write-In,Write-In Totals,36
Mercer Borough North,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,180
Mercer Borough North,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,371
Mercer Borough North,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Mercer Borough North,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
Mercer Borough North,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,3
Mercer Borough North,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,185
Mercer Borough North,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,347
Mercer Borough North,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,10
Mercer Borough North,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
Mercer Borough North,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Mercer Borough North,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
Mercer Borough North,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,171
Mercer Borough North,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,347
Mercer Borough North,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
Mercer Borough North,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,9
Mercer Borough North,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
Mercer Borough North,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
Mercer Borough North,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,164
Mercer Borough North,2024,AUDITOR GENERAL,REP,TIM DEFOOR,349
Mercer Borough North,2024,AUDITOR GENERAL,LIB,REECE SMITH,19
Mercer Borough North,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
Mercer Borough North,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
Mercer Borough North,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,176
Mercer Borough North,2024,STATE TREASURER,REP,STACY GARRITY,347
Mercer Borough North,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
Mercer Borough North,2024,STATE TREASURER,CST,TROY BOWMAN,13
Mercer Borough North,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Mercer Borough North,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,165
Mercer Borough North,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,388
Mercer Borough North,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,446
Mercer Borough North,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,Write-In,Write-In Totals,14
Mercer Borough South,2024,Presidential Electors,DEM,Kamala D Harris,191
Mercer Borough South,2024,Presidential Electors,REP,Donald J Trump,317
Mercer Borough South,2024,Presidential Electors,LIB,Chase Oliver,4
Mercer Borough South,2024,Presidential Electors,GRN,Jill Stein,3
Mercer Borough South,2024,Presidential Electors,Write-In,Write-In Totals,2
Mercer Borough South,2024,United States Senator,DEM,Robert P Casey Jr,195
Mercer Borough South,2024,United States Senator,REP,Dave McCormick,300
Mercer Borough South,2024,United States Senator,LIB,John C Thomas,9
Mercer Borough South,2024,United States Senator,GRN,Leila Hazou,2
Mercer Borough South,2024,United States Senator,CST,Marty Selker,5
Mercer Borough South,2024,United States Senator,Write-In,Write-In Totals,0
Mercer Borough South,2024,Attorney General,DEM,Eugene DePasquale,181
Mercer Borough South,2024,Attorney General,REP,Dave Sunday,308
Mercer Borough South,2024,Attorney General,LIB,Robert Cowburn,9
Mercer Borough South,2024,Attorney General,GRN,Richard L Weiss,2
Mercer Borough South,2024,Attorney General,CST,Justin L Magill,3
Mercer Borough South,2024,Attorney General,FWD,Eric L Settle,4
Mercer Borough South,2024,Attorney General,Write-In,Write-In Totals,0
Mercer Borough South,2024,Auditor General,DEM,Malcolm Kenyatta,180
Mercer Borough South,2024,Auditor General,REP,Tim DeFoor,303
Mercer Borough South,2024,Auditor General,LIB,Reece Smith,7
Mercer Borough South,2024,Auditor General,ASP,Eric K Anton,3
Mercer Borough South,2024,Auditor General,CST,Bob Goodrich,13
Mercer Borough South,2024,Auditor General,Write-In,Write-In Totals,0
Mercer Borough South,2024,State Treasurer,DEM,Erin McClelland,180
Mercer Borough South,2024,State Treasurer,REP,Stacy Garrity,312
Mercer Borough South,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Mercer Borough South,2024,State Treasurer,CST,Troy Bowman,8
Mercer Borough South,2024,State Treasurer,FWD,Chris Foster,2
Mercer Borough South,2024,State Treasurer,Write-In,Write-In Totals,0
Mercer Borough South,2024,Representative in Congress District 16,DEM,Preston Nouri,182
Mercer Borough South,2024,Representative in Congress District 16,REP,Mike Kelly,327
Mercer Borough South,2024,Representative in Congress District 16,Write-In,Write-In Totals,1
Mercer Borough South,2024,Representative in the General Assembly District 17,REP,Tim Bonner,405
Mercer Borough South,2024,Representative in the General Assembly District 17,Write-In,Write-In Totals,13
Mill Creek Township,2024,Presidential Electors,DEM,Kamala D Harris,75
Mill Creek Township,2024,Presidential Electors,REP,Donald J Trump,386
Mill Creek Township,2024,Presidential Electors,LIB,Chase Oliver,0
Mill Creek Township,2024,Presidential Electors,GRN,Jill Stein,2
Mill Creek Township,2024,Presidential Electors,Write-In,Write-In Totals,0
Mill Creek Township,2024,United States Senator,DEM,Robert P Casey Jr,78
Mill Creek Township,2024,United States Senator,REP,Dave McCormick,380
Mill Creek Township,2024,United States Senator,LIB,John C Thomas,3
Mill Creek Township,2024,United States Senator,GRN,Leila Hazou,2
Mill Creek Township,2024,United States Senator,CST,Marty Selker,2
Mill Creek Township,2024,United States Senator,Write-In,Write-In Totals,0
Mill Creek Township,2024,Attorney General,DEM,Eugene DePasquale,65
Mill Creek Township,2024,Attorney General,REP,Dave Sunday,383
Mill Creek Township,2024,Attorney General,LIB,Robert Cowburn,6
Mill Creek Township,2024,Attorney General,GRN,Richard L Weiss,3
Mill Creek Township,2024,Attorney General,CST,Justin L Magill,1
Mill Creek Township,2024,Attorney General,FWD,Eric L Settle,1
Mill Creek Township,2024,Attorney General,Write-In,Write-In Totals,0
Mill Creek Township,2024,Auditor General,DEM,Malcolm Kenyatta,64
Mill Creek Township,2024,Auditor General,REP,Tim DeFoor,380
Mill Creek Township,2024,Auditor General,LIB,Reece Smith,6
Mill Creek Township,2024,Auditor General,ASP,Eric K Anton,3
Mill Creek Township,2024,Auditor General,CST,Bob Goodrich,1
Mill Creek Township,2024,Auditor General,Write-In,Write-In Totals,0
Mill Creek Township,2024,State Treasurer,DEM,Erin McClelland,73
Mill Creek Township,2024,State Treasurer,REP,Stacy Garrity,372
Mill Creek Township,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Mill Creek Township,2024,State Treasurer,CST,Troy Bowman,5
Mill Creek Township,2024,State Treasurer,FWD,Chris Foster,1
Mill Creek Township,2024,State Treasurer,Write-In,Write-In Totals,0
Mill Creek Township,2024,Representative in Congress District 16,DEM,Preston Nouri,77
Mill Creek Township,2024,Representative in Congress District 16,REP,Mike Kelly,383
Mill Creek Township,2024,Representative in Congress District 16,Write-In,Write-In Totals,1
Mill Creek Township,2024,Representative in the General Assembly District 17,REP,Tim Bonner,422
Mill Creek Township,2024,Representative in the General Assembly District 17,Write-In,Write-In Totals,7
New Lebanon Borough,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,13
New Lebanon Borough,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,69
New Lebanon Borough,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
New Lebanon Borough,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
New Lebanon Borough,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,14
New Lebanon Borough,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,66
New Lebanon Borough,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
New Lebanon Borough,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
New Lebanon Borough,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
New Lebanon Borough,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,13
New Lebanon Borough,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,65
New Lebanon Borough,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
New Lebanon Borough,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
New Lebanon Borough,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
New Lebanon Borough,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
New Lebanon Borough,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,8
New Lebanon Borough,2024,AUDITOR GENERAL,REP,TIM DEFOOR,67
New Lebanon Borough,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
New Lebanon Borough,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
New Lebanon Borough,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
New Lebanon Borough,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,11
New Lebanon Borough,2024,STATE TREASURER,REP,STACY GARRITY,68
New Lebanon Borough,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
New Lebanon Borough,2024,STATE TREASURER,CST,TROY BOWMAN,2
New Lebanon Borough,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
New Lebanon Borough,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,10
New Lebanon Borough,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,73
New Lebanon Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,76
New Vernon Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,67
New Vernon Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,219
New Vernon Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
New Vernon Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
New Vernon Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,63
New Vernon Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,218
New Vernon Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
New Vernon Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
New Vernon Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
New Vernon Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,61
New Vernon Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,209
New Vernon Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
New Vernon Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
New Vernon Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
New Vernon Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
New Vernon Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,56
New Vernon Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,219
New Vernon Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
New Vernon Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
New Vernon Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
New Vernon Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,58
New Vernon Township,2024,STATE TREASURER,REP,STACY GARRITY,217
New Vernon Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
New Vernon Township,2024,STATE TREASURER,CST,TROY BOWMAN,3
New Vernon Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
New Vernon Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,60
New Vernon Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,227
New Vernon Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,249
Otter Creek Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,76
Otter Creek Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,224
Otter Creek Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Otter Creek Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Otter Creek Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,72
Otter Creek Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,227
Otter Creek Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
Otter Creek Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
Otter Creek Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Otter Creek Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,69
Otter Creek Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,226
Otter Creek Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
Otter Creek Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
Otter Creek Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Otter Creek Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Otter Creek Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,63
Otter Creek Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,230
Otter Creek Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
Otter Creek Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
Otter Creek Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
Otter Creek Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,72
Otter Creek Township,2024,STATE TREASURER,REP,STACY GARRITY,222
Otter Creek Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
Otter Creek Township,2024,STATE TREASURER,CST,TROY BOWMAN,5
Otter Creek Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
Otter Creek Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,65
Otter Creek Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,236
Otter Creek Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,262
Perry Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,155
Perry Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,606
Perry Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
Perry Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
Perry Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,169
Perry Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,577
Perry Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
Perry Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Perry Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
Perry Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,142
Perry Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,585
Perry Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
Perry Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,11
Perry Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Perry Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
Perry Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,132
Perry Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,597
Perry Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,15
Perry Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Perry Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
Perry Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,139
Perry Township,2024,STATE TREASURER,REP,STACY GARRITY,601
Perry Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
Perry Township,2024,STATE TREASURER,CST,TROY BOWMAN,9
Perry Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
Perry Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,143
Perry Township,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,621
Perry Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,649
Pine Township 1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,247
Pine Township 1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,724
Pine Township 1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
Pine Township 1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Pine Township 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,239
Pine Township 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,719
Pine Township 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
Pine Township 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Pine Township 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Pine Township 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,217
Pine Township 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,731
Pine Township 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
Pine Township 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
Pine Township 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Pine Township 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,201
Pine Township 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,736
Pine Township 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
Pine Township 1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Pine Township 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
Pine Township 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,213
Pine Township 1,2024,STATE TREASURER,REP,STACY GARRITY,732
Pine Township 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
Pine Township 1,2024,STATE TREASURER,CST,TROY BOWMAN,3
